三星（SAMSUNG）,三星 Galaxy S9+（SM-G9650/DS）6GB+128GB 谜夜黑 移动联通电信4G 游戏手机 双卡双待,6577495,6899.0,6999.00
OPPO,OPPO A3 全面屏拍照手机 4GB+128GB 骑士黑 全网通 移动联通电信4G 双卡双待手机,7345757,1999.0,1999.00
三星（SAMSUNG）,三星 Galaxy S8（SM-G9500）4GB+64GB 雾屿蓝 移动联通电信4G手机 双卡双待,4938582,3999.0,3999.00
华为（HUAWEI）,华为 Mate 9 Pro 6GB+128GB版 玫瑰金 移动联通电信4G手机 双卡双待,4193816,3099.0,3199.00
守护宝,守护宝（上海中兴）L580 金色 直板横屏 凸起按键 超长待机 移动联通2G 老人手机 学生备用功能机,4200079,219.0,219.00
守护宝,守护宝（上海中兴）U288+ 海军蓝 直板按键 超长待机 移动联通2G 老人手机 学生备用老年功能机,5023945,188.0,188.00
Apple,【KA】Apple iPhone X (A1865) 64GB 银色 移动联通电信4G手机,6233669,7599.0,8316.00
飞利浦（PHILIPS）,飞利浦（PHILIPS）E212A 咖啡金  翻盖按键 长待机 移动联通2G 双卡双待 老人手机 学生备用功能机,6099504,319.0,349.00
守护宝,守护宝（上海中兴）CV28 直板按键 超长待机 电信2G老人手机 学生备用功能机 暮光黑,6009118,199.0,199.00
诺基亚（NOKIA）,诺基亚（NOKIA）216 蓝色 直板按键 移动联通2G手机 双卡双待 老人手机 学生备用功能机,3603593,289.0,299.00
小辣椒,小辣椒 G108 移动/联通/2G 电霸三防老人手机 双卡双待 黑色,5983456,99.0,99.00
360,360手机 N7 全网通 6GB+64GB 月岩白 移动联通电信4G手机 双卡双待 全面屏 游戏手机,8638900,1699.0,1699.00
天语（K-Touch）,天语（K-TOUCH）T91 移动联通2G 翻盖老人手机 超长待机 双卡双待 按键功能机 红色,5619586,189.0,199.00
联想（Lenovo）,联想 Z5 6GB+64GB 6.2英寸全面屏双摄 全网通4G手机 双卡双待 卡侬蓝,7621423,1399.0,1399.00
vivo,vivo NEX 零界全面屏AI双摄游戏手机 6GB+128GB 宝石红 移动联通电信全网通4G手机 双卡双待,7930047,3465.0,3898.00
小辣椒,小辣椒 G108 移动/联通/2G 电霸三防老人手机 双卡双待 橙色,5942439,89.0,89.00
努比亚（nubia）,努比亚（nubia）律音耳机 手机斜入耳式线控耳塞,2918559,94.0,99.00
努比亚（nubia）,努比亚（nubia）Z17 无边框 黑金色 6GB+128GB 全网通 移动联通电信4G手机 双卡双待,4311881,2599.0,2399.00
守护宝,守护宝（上海中兴）L660 金色 双屏翻盖 大屏大字 超长待机 移动联通2G 双卡双待 老人手机 学生备用功能机,3718261,218.0,218.00
小米（MI）,小米（MI）米兔定位电话 防丢GPS定位器 车辆防盗器 儿童老人微型跟踪器 追踪器 高精度实时位置查看,3315699,159.0,169.00
诺基亚（NOKIA）,诺基亚（NOKIA）3310 红色 直板按键 移动联通2G手机 双卡双待 时尚手机 经典复刻 学生备用功能机,5557726,369.0,399.00
三星（SAMSUNG）,三星 Galaxy S8（SM-G9500）4GB+64GB 烟晶灰 移动联通电信4G手机 双卡双待,4120323,3999.0,3999.00
vivo,【保险套装版】vivo Z1 新一代全面屏AI双摄手机 4GB+64GB 瓷釉黑 移动联通电信全网通4G手机 双卡双待,7606004,1648.0,1648.00
Apple,【KA】Apple iPhone X (A1865) 256GB 银色 移动联通电信4G手机,6176814,8799.0,9605.00
飞利浦（PHILIPS）,飞利浦（PHILIPS）E186A 皇家蓝 老人手机移动联通2G直板按键学生双卡双待老年功能机,6598139,169.0,188.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E132X 珠光黑 直板按键 超长待机 移动联通2G 双卡单待 老人手机 学生备用功能机,5534017,149.0,149.00
vivo,vivo Z1i 新一代全面屏AI双摄手机 4GB+128GB 黑金 移动联通电信全网通4G手机 双卡双待,7906052,1898.0,1898.00
锤子（smartisan）,锤子（smartisan） 坚果 R1 6G+128GB 碳黑色 全面屏双摄  全网通4G手机 双卡双待  游戏手机,7293054,3299.0,3299.00
努比亚（nubia）,努比亚 nubia 红魔 全面屏 游戏手机 6GB+64GB 曜石黑 移动联通电信4G手机 双卡双待,7208485,2499.0,2499.00
努比亚（nubia）,努比亚（nubia）Z17 无边框 黑金 8GB+128GB 全网通 移动联通电信4G手机 双卡双待,5934180,2899.0,2999.00
魅族（MEIZU）,魅族 魅蓝X 3GB+32GB 全网通公开版 流光金 移动联通电信4G手机 双卡双待,3699849,799.0,799.00
酷派（Coolpad）,酷派 8712 1GB+8GB 高配版 灵动白 移动4G手机 双卡双待,3928423,259.0,259.00
诺基亚（NOKIA）,诺基亚（NOKIA）3310 黄色 直板按键 移动联通2G手机 双卡双待 时尚手机 经典复刻 学生备用功能机,5179862,369.0,399.00
天语（K-Touch）,天语（K-TOUCH）Q21 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 黑色,6069862,77.0,79.00
vivo,vivo X20 全面屏 双摄美颜拍照手机 4GB+64GB 金色 移动联通电信全网通4G手机 双卡双待,5025971,2598.0,2598.00
华为（HUAWEI）,华为 G9 Plus 32GB 月光银 移动联通4G手机 双卡双待,8697831,799.0,999.00
努比亚（nubia）,努比亚（nubia）Z17 无边框 烈焰红 6GB+128GB 全网通 移动联通电信4G手机 双卡双待,4809437,2699.0,2399.00
诺基亚（NOKIA）,【移动电源套装】诺基亚 NOKIA X6 6GB+64GB 星空黑 全网通 双卡双待 移动联通电信4G手机,8507280,1779.0,1779.00
小米（MI）,【豪华套装】小米MIX2 全网通 6GB+128GB 黑色 移动联通电信4G手机 双卡双待,5376161,3699.0,3699.00
Apple,【KA】Apple iPhone 8 (A1863) 64GB 银色 移动联通电信4G手机,6389957,4650.0,4699.00
天语（K-Touch）,天语（K-TOUCH）X71 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 黑色,5223910,95.0,99.00
360,360手机 N7 全网通 6GB+128GB 月岩白 移动联通电信4G手机 双卡双待 全面屏 游戏手机,7367120,1899.0,1899.00
vivo,vivo X21i 项链礼盒 全面屏 双摄美颜拍照手机 6GB+128GB 迷夜紫 移动联通电信全网通4G手机 双卡双待,8760580,2698.0,2698.00
守护宝,守护宝（上海中兴）L610 暮光黑 直板横屏 舒适大按键 超长待机 电信2G 老人手机 学生备用功能机,4907937,238.0,238.00
小米（MI）,小米Max3 大屏游戏智能手机 4GB+64GB 金色 全网通4G手机 双卡双待,8245366,1699.0,1699.00
vivo,vivo X21i 全面屏 双摄美颜拍照手机 6GB+128GB 极夜黑 移动联通电信全网通4G手机 双卡双待,8602754,2698.0,2698.00
三星（SAMSUNG）,三星 Galaxy Note9（SM-N9600）8GB+512GB 丹青黑 移动联通电信4G手机 双卡双待,8636672,None,8999.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E311 海军蓝 时尚环保 大屏直板按键 长待机 移动联通2G 双卡双待 老人手机 学生备用功能机,3860259,219.0,229.00
中兴（ZTE）,中兴（ZTE） S36 移动4G 双卡双待 老人机智能手机 金色,6085184,299.0,299.00
天语（K-Touch）,天语（K-TOUCH）X71 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 红色,4330859,95.0,99.00
飞利浦（PHILIPS）,飞利浦（PHILIPS）E171L 香槟金 直板按键 移动联通 老人手机 老年功能机,6425157,238.0,238.00
诺基亚（NOKIA）,诺基亚 7 Plus (Nokia 7 Plus) 6GB+64GB 白色 游戏手机 全网通 双卡双待 移动联通电信4G手机,6532661,2289.0,2499.00
美图（meitu）,Meitu 美图T8s 4GB+128GB 烈焰红 自拍美颜 全网通移动4G+手机,5107323,2599.0,2599.00
华为（HUAWEI）,华为 Mate 9 Pro 4GB+64GB版 玫瑰金 移动联通电信4G手机 双卡双待,4193814,2799.0,2999.00
小米（MI）,【豪华套装】小米8 全面屏游戏智能手机 6GB+64GB 黑色 全网通4G 双卡双待,7965241,2899.0,2899.00
三星（SAMSUNG）,三星 Galaxy S8（SM-G9508）4GB+64GB 烟晶灰 移动4G+手机 双卡双待,5054528,3999.0,3999.00
vivo,【保险套装版】vivo Y85 全面屏 美颜拍照手机 4GB+64GB 红色 移动联通电信4G手机 双卡双待,7305675,1648.0,1648.00
vivo,【保险套装版】vivo Y85 全面屏 美颜拍照手机 4GB+64GB 黑金 移动联通电信4G手机 双卡双待,7092276,1648.0,1648.00
OPPO,【Super VOOC超级闪充版】OPPO Find X波尔多红 8GB+256GB 全网通 移动联通电信全网通4G 双卡双待手机,8561132,5999.0,5999.00
酷派（Coolpad）,酷派[Coolpad]S618 电信老人机 老年手机 老人手机 男 女 黑色,31254969694,None,168.00
守护宝,守护宝（上海中兴）N1 直板按键 超长待机 典雅红 2G移动联通 老人手机 学生备用机,6009322,128.0,128.00
努比亚（nubia）,努比亚（nubia）M2 畅玩版 黑色 3GB+32GB 全网通 移动联通电信4G手机 双卡双待,5361711,699.0,699.00
vivo,vivo X21i 全面屏 双摄美颜拍照手机 6GB+128GB 宝石红 移动联通电信全网通4G手机 双卡双待,8814449,2698.0,2698.00
vivo,vivo X21i 全面屏 双摄美颜拍照手机 6GB+128GB 极光白 移动联通电信全网通4G手机 双卡双待,8815441,2698.0,2698.00
守护宝,守护宝（上海中兴）L550 红色 直板按键 超长待机 移动联通2G 双卡双待老人手机 学生备用老年功能机,2870957,168.0,168.00
守护宝,守护宝（上海中兴）L550 黑色 直板按键 超长待机 移动联通2G 双卡双待老人手机 学生备用老年功能机,3057956,168.0,168.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E152Y 曜石黑 移动联通2G直板按键老人手机 双卡双待 老年手机 学生备用功能机,7343427,179.0,179.00
锤子（smartisan）,锤子（smartisan） 坚果 R1 6G+64GB 碳黑色 全面屏双摄  全网通4G手机 双卡双待  游戏手机,7341428,2999.0,2999.00
美图（meitu）,Meitu 美图T9（MP1718）4GB+64GB 浆果红 自拍美颜 全网通 移动联通电信4G 拍照手机,7938189,3399.0,3399.00
诺基亚（NOKIA）,诺基亚 NOKIA X5 4GB+64GB 极夜黑 全网通 双卡双待 移动联通电信4G手机,8266221,1339.0,1339.00
华为（HUAWEI）,华为 HUAWEI Mate RS 保时捷设计 全面屏徕卡双摄游戏手机6G+256G玄黑色全网通移动联通电信4G手机双卡双待,7224901,9799.0,9999.00
OPPO,OPPO A3全面屏拍照手机 4GB+128GB 星尘银 全网通 移动联通电信4G 双卡双待手机,7344163,1760.0,1999.00
摩托罗拉（Motorola）,【摩电套装】摩托罗拉 Moto Z 4GB+64GB 模块化手机 流金黑 移动联通电信4G手机 双卡双待,3127409,1299.0,1299.00
努比亚（nubia）,努比亚 nubia Z18mini 全面屏手机  6GB+64GB 耀钻黑 移动联通电信4G手机 双卡双待,7205089,1799.0,1799.00
天语（K-Touch）,天语（K-TOUCH）T3 直板 按键 超长待机 三防老人手机 双卡双待 2G移动/联通版 绿色,4270029,148.0,158.00
黑鲨,【分期用】黑鲨游戏手机 8GB+128GB 极夜黑 液冷更快 全网通4G 双卡双待,7323787,3499.0,3499.00
守护宝,守护宝 （上海中兴）L880 黑色 老人机 老年机 直板 触屏手写键盘  大字大声 超长待机 直板按键 备用功能机,3554336,199.0,199.00
vivo,vivo X21 FIFA世界杯非凡版 屏幕指纹游戏手机 6GB+128GB 胜利红 移动联通电信全网通4G 双卡双待,7399696,3098.0,2998.00
三星（SAMSUNG）,三星 Galaxy S8+（SM-G9550）4GB+64GB 勃艮第红 移动联通电信4G手机 双卡双待,6322713,4799.0,4499.00
纽曼（Newman）,纽曼 Newman V18 军绿色 移动/联通2G 老人手机 双卡双待 超长待机 三防功能机,6020619,89.0,99.00
纽曼（Newman）,纽曼 Newman C5 黄色 电信2G 直板按键 老人手机大字体 学生备用功能机,6020615,115.0,115.00
酷派（Coolpad）,酷派（Coolpad）酷玩6 耀动黑6GB+64GB 移动联通电信4G手机 双卡双待,5019352,1099.0,1099.00
YOTA,YOTA YOTA3 双面屏阅读大屏手机 4+64G黑色 4G全网通 双卡双待手机,5637706,1399.0,1399.00
三星（SAMSUNG）,三星 Galaxy S8+（SM-G9550）4GB+64GB 谜夜黑 移动联通电信4G手机 双卡双待,4938584,4799.0,4499.00
守护宝,守护宝（上海中兴）N1 直板按键 超长待机 天空灰 2G移动联通 老人手机 学生备用机,6009316,128.0,128.00
美图（meitu）,Meitu 美图T8s（MP1701）4GB+128GB 暗夜紫 自拍美颜 全网通 移动联通电信4G手机,5107339,2599.0,2599.00
vivo,vivo Y83 刘海全面屏 4GB+64GB 极光白 移动联通电信4G手机 双卡双待,7534111,1348.0,1398.00
飞利浦（PHILIPS）,飞利浦（PHILIPS）E135X 陨石黑 超长待机 移动联通2G双卡双待 翻盖老人手机 老年机,7464117,299.0,299.00
天语（K-Touch）,天语（K-TOUCH）T5 翻盖老人手机 超长待机 移动联通2G 双卡双待 功能机 黑色,4270049,168.0,168.00
魅族（MEIZU）,魅族 15 全面屏手机 全网通公开版 4GB+128GB 汝窑白 移动联通电信4G手机 双卡双待,7118542,2198.0,2198.00
小辣椒,小辣椒 红辣椒7X 4+64GB 学生智能手机 美颜双摄 微Q多开 人脸识别 移动联通电信4G全网通 蓝色,6176077,769.0,769.00
联想（Lenovo）,联想 K5 Note 4GB+64GB 6英寸全面屏双摄 全网通4G手机 双卡双待 旭日金,7407160,999.0,999.00
联想（Lenovo）,联想 K5 Note 4GB+64GB 6英寸全面屏双摄 全网通4G手机 双卡双待 格陵蓝,7621209,999.0,999.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E132X 香槟金 直板按键 超长待机 移动联通2G 双卡单待 老人手机 学生备用功能机,4289116,139.0,149.00
守护宝,守护宝 （上海中兴）L880 金色 老人机 老年机 直板 触屏手写键盘  大字大声 超长待机 直板按键 备用功能机,3554334,199.0,199.00
小米（MI）,【豪华套装】小米MIX2S 全面屏游戏手机8GB+256GB 黑色 全网通4G 陶瓷手机,6864872,4299.0,4299.00
黑鲨,【分期用】黑鲨游戏手机 6GB+64GB 极夜黑 液冷更快 全网通4G 双卡双待,7093522,2999.0,2999.00
小米（MI）,【新年货】小米（MI）小米5X 标准高透贴膜,5347762,39.0,39.00
小米（MI）,【豪华套装】小米MIX2S 全面屏游戏手机 6GB+128GB 黑色 全网通4G 陶瓷手机,6864854,3899.0,3899.00
诺基亚（NOKIA）,诺基亚 7 Plus (Nokia 7 Plus) 4GB+64GB 黑色 全网通 双卡双待 移动联通电信4G手机,6376434,1989.0,2299.00
联想（Lenovo）,联想 A5 3G+16G 5.45英寸全面屏手机 全网通双卡双待 螺黛黑,7407164,599.0,599.00
三星（SAMSUNG）,三星 Galaxy S9+（SM-G9650/DS）6GB+128GB 莱茵蓝 移动联通电信4G 游戏手机 双卡双待,6577493,6899.0,6999.00
飞利浦（PHILIPS）,飞利浦 PHILIPS E258S 宝石蓝 直板按键 移动/联通2G 老人手机 老年功能手机,8717360,159.0,178.00
美图（meitu）,Meitu 美图M8s（MP1709）4GB+64GB 芭比粉 自拍美颜 全网通 移动联通电信4G手机,5378643,1899.0,2099.00
守护宝,守护宝（上海中兴）L610 典雅红 直板横屏 舒适大按键 超长待机 电信2G 老人手机 学生备用功能机,5415660,238.0,238.00
摩托罗拉（Motorola）,摩托罗拉 motorola z3（XT1929-15）6GB+128GB 模块化手机 星钻黑 移动联通电信4G手机 双卡双待,8718949,3999.0,3999.00
天语（K-Touch）,天语（K-TOUCH）X71 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 白色,4330875,95.0,99.00
守护宝,守护宝（上海中兴）CV28 直板按键 超长待机 电信2G老人手机 学生备用功能机 华尔金,6009096,199.0,199.00
小辣椒,小辣椒 G108 移动/联通/2G 电霸三防老人手机 双卡双待 蓝色,5942435,99.0,99.00
小辣椒,小辣椒 G108 移动/联通/2G 电霸三防老人手机 双卡双待 绿色,5983454,99.0,99.00
小辣椒,小辣椒 G108 移动/联通/2G 电霸三防老人手机 双卡双待 红色,5983466,99.0,99.00
中兴（ZTE）,中兴 ZTE V9 全面屏手机 幻夜黑 4GB+64GB 移动联通电信4G手机 双卡双待,8674691,1099.0,1049.00
三星（SAMSUNG）,三星 Galaxy C5（SM-C5000）4GB+32GB 蔷薇粉 移动联通电信4G手机 双卡双待,2868435,1299.0,1299.00
努比亚（nubia）,努比亚（nubia）Z17S 全面屏 游戏手机 黑金 6GB+64GB 全网通 移动联通电信4G手机 双卡双待,5283377,2499.0,2499.00
小辣椒,小辣椒 红辣椒7X 4+64GB 学生智能手机 美颜双摄 微Q多开 人脸识别 移动联通电信4G全网通 黑色,6138112,769.0,768.00
联想（Lenovo）,联想 Lenovo S5全面屏双摄 3G+32G 全网通4G手机 双卡双待 烈焰红,6650580,999.0,999.00
OPPO,【分期用】OPPO R15 全面屏双摄拍照手机 6G+128G 星空紫 全网通 移动联通电信4G 双卡双待手机,7134360,2999.0,2999.00
小米（MI）,小米（MI）小米5X蚀纹烤漆保护壳 黑灰渐变色,4703895,69.0,69.00
Apple,【KA】Apple iPhone 8 Plus (A1864) 256GB 金色 移动联通电信4G手机,5757752,6999.0,6999.00
诺基亚（NOKIA）,【碎屏险套装】诺基亚 7 (Nokia 7) 4GB+64GB 黑色 全网通 双卡双待 移动联通电信4G手机,7799433,1268.0,1268.00
Apple,【KA】Apple iPhone 6s Plus (A1699) 32G 深空灰 色 移动联通电信4G手机,6280060,2900.0,3399.00
vivo,vivo Z1i 新一代全面屏AI双摄手机 4GB+128GB 炫幕红 移动联通电信全网通4G手机 双卡双待,7906124,1898.0,1898.00
守护宝,守护宝（上海中兴）L680 暮光黑 经典直板大声大字大按键 移动联通2G 老人手机 学生备用功能机,2883233,188.0,188.00
天语（K-Touch）,天语（K-TOUCH）N1 移动/联通2G 双卡双待 按键直板 老人手机 学生备用功能机 金色,4526053,99.0,99.00
守护宝,守护宝（上海中兴）CV28  直板按键 超长待机 电信2G老人手机 学生备用功能机  典雅红,6009104,189.0,199.00
纽曼（Newman）,纽曼（Newman） S9 全网通老人手机 三防移动联通电信 双卡双待老年手机 三网通绿色,29179298629,None,258.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E152Y 绚丽红 移动联通2G直板按键老人手机 双卡双待 老年手机 学生备用功能机,7142258,179.0,179.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E163K 炫酷红 移动联通2G直板按键老人手机 双卡双待 超长待机 老年手机 学生备用功能机,8184520,139.0,139.00
酷派（Coolpad）,酷派（Coolpad）S688 直板按键 移动联通双卡双待老人手机功能机 金色,8555533,138.0,138.00
三星（SAMSUNG）,三星 Galaxy C8（SM-C7100）3GB+32GB 墨玉黑 移动联通电信4G手机 双卡双待,4934651,1399.0,1399.00
vivo,vivo X21i 项链礼盒 全面屏 双摄美颜拍照手机 6GB+128GB 极夜黑  移动联通电信全网通4G手机 双卡双待,8971335,2698.0,2698.00
OPPO,OPPO A1 全面屏拍照手机 4GB+64GB 樱桃红 全网通 移动联通电信4G 双卡双待手机,6932795,1399.0,1399.00
酷派（Coolpad）,酷派（Coolpad）S588老人手机 铂光金 移动联通2G双卡双待,5375693,158.0,158.00
OPPO,OPPO A1 全面屏拍照手机 4GB+64GB 珠光白 全网通 移动联通电信4G 双卡双待手机,7284501,1399.0,1399.00
美图（meitu）,Meitu 美图T9（MP1718）4GB+64GB 星云粉 自拍美颜 全网通 移动联通电信4G手机,7725412,3399.0,3399.00
守护宝,守护宝（上海中兴）angelcare L600 直板 按键 超长待机 老人手机 双卡双待 华尔金 2G移动/联通版老人机,7038864,99.0,99.00
飞利浦（PHILIPS）,飞利浦（PHILIPS）E186A 炫丽红 老人手机移动联通2G直板按键学生双卡双待老年功能机,6598123,169.0,188.00
三星（SAMSUNG）,三星 Galaxy Note8（SM-N9500）6GB+128GB 谜夜黑 移动联通电信4G 游戏手机 双卡双待,5424574,5599.0,5599.00
小辣椒,小辣椒 红辣椒7X 4+64GB 学生智能手机 美颜双摄 微Q多开 人脸识别 移动联通电信4G全网通 金色,6176051,769.0,769.00
联想（Lenovo）,联想 K5 Note 3GB+32GB 6英寸全面屏双摄 全网通4G手机 双卡双待 旭日金,7621195,799.0,799.00
美图（meitu）,Meitu 美图T8s（MP1701）4GB+128GB 莫奈粉 自拍美颜 全网通 移动联通电信4G手机,5481648,2599.0,2599.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E570 流星灰 直板时尚大屏 超长待机 移动联通2G 双卡双待 老人手机 学生备用功能机,3370685,259.0,259.00
飞利浦（PHILIPS）,飞利浦（PHILIPS）E209J 正品超长待机大声大字 移动联通2G 双卡双待直板按键 老人手机学生功能机 咖啡黑,6364394,188.0,198.00
联想（Lenovo）,联想 K5 Note 3GB+32GB 6英寸全面屏双摄 全网通4G手机 双卡双待 格陵蓝,7621211,799.0,799.00
魅族（MEIZU）,魅族 15 Plus 全面屏手机 全网通公开版 6GB+64GB 砚黑 移动联通电信4G手机 双卡双待,7012222,2498.0,2498.00
小辣椒,小辣椒 红辣椒S6 学生智能 商务手机 人脸识别 微信多开 18:9全面屏 移动联通电信4G全网通 黑色,6338762,649.0,638.00
摩托罗拉（Motorola）,摩托罗拉 Moto Z 4GB+64GB 模块化手机 流金黑 移动联通电信4G手机 双卡双待,3499302,1199.0,1199.00
诺基亚（NOKIA）,【耳机套装】诺基亚 NOKIA X6 6GB+64GB 星空黑 全网通 双卡双待 移动联通电信4G手机,8239783,1799.0,1799.00
360, 【保护套装】360手机 N6 全网通 6GB+64GB 璀璨金色 移动联通电信4G手机 双卡双待,6560268,1349.0,1349.00
360,【音乐套装】360手机 N6 全网通 6GB+64GB 璀璨金色 移动联通电信4G手机 双卡双待,6560270,1399.0,1399.00
联想（Lenovo）,【尊享版】联想 Z5 6GB+64GB 6.2英寸全面屏双摄 全网通4G手机  双卡双待 舒曼黑,8201672,1499.0,1399.00
360,【只换不修套装】360手机 N7 全网通 6GB+64GB 石墨黑 移动联通电信4G手机 双卡双待 全面屏 游戏手机,7362057,1749.0,1749.00
Apple,【KA】Apple iPhone 8 Plus (A1864) 256GB 深空灰色 移动联通电信4G手机,5757754,6999.0,6999.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E331 古铜棕 带扩音充电底座 直板 按键 移动联通2G 双卡双待 老人手机 学生备用功能机,5402840,238.0,238.00
SAMWEI,SAMWEI C20【6800毫安 长待机】 电信老人机 电信2G 老年手机三防 男 黑色 老年电信版,30933043882,None,145.00
酷派（Coolpad）,酷派（Coolpad）S588老人手机 儒雅黑 移动联通2G双卡双待,5375695,158.0,158.00
天语（K-Touch）,天语（K-TOUCH）X71C 电信2G 直板按键 老人手机 超长待机 学生备用功能机 金色,5114891,149.0,149.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E255 宝石蓝 国际品牌 时尚设计 移动联通2G 双卡双待 翻盖老人手机 学生备用功能机,5512290,258.0,258.00
小辣椒,小辣椒 红辣椒任性版Plus 大屏16GB ROM 学生老人智能 商务小手机 移动联通电信4G 全网通 金色,8025802,399.0,399.00
华为（HUAWEI）,荣耀Note10 全网通8G+128G幻影蓝 移动联通电信4G全面屏手机 双卡双待 游戏手机,8614323,3599.0,3599.00
天语（K-Touch）,天语（K-TOUCH）T2A 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 金色,6274978,99.0,99.00
守护宝,守护宝（上海中兴）CV19 黑色 直板按键 超长待机 电信CDMA老人机 学生备用老年功能机,2967481,189.0,229.00
三星（SAMSUNG）,三星 Galaxy S9（SM-G9600/DS）4GB+128GB 谜夜黑 移动联通电信4G手机 双卡双待,6577477,5699.0,6099.00
守护宝,守护宝（上海中兴）L518 暮光黑 超长待机 移动联通2G 双卡双待 翻盖老人手机 老年备用功能机,6494716,218.0,228.00
纽曼（Newman）,纽曼 Newman F516 红色 电信2G 内外双屏  超长待机 翻盖老人手机,6020633,198.0,198.00
OPPO,OPPO A1 全面屏拍照手机 4GB+64GB 深海蓝 全网通 移动联通电信4G 双卡双待手机,6932797,1399.0,1399.00
海尔（Haier）,海尔（Haier) M316翻盖老人手机移动联通2G 双卡双待老年机 钢琴黑,16237587582,None,269.90
OPPO,OPPO R15 超视野全面屏拍照手机 雪盈白 全网通(6G RAM+128G ROM)标配,29676366010,None,2699.00
三星（SAMSUNG）,三星 Galaxy S8+（SM-G9550）4GB+64GB 烟晶灰 移动联通电信4G手机 双卡双待,4938556,4799.0,4499.00
三星（SAMSUNG）,三星 Galaxy Note8（SM-N9500）6GB+64GB 星河蓝 移动联通电信4G 游戏手机 双卡双待,5022095,4999.0,4979.00
飞利浦（PHILIPS）,飞利浦（PHILIPS） E186A 曜石黑 老人手机移动联通2G直板按键学生双卡双待老年功能机,6926264,169.0,188.00
三星（SAMSUNG）,三星 Galaxy S9（SM-G9600/DS）4GB+64GB 谜夜黑 移动联通电信4G手机 双卡双待,6577511,5699.0,5799.00
HTC,HTC U11 皎月银 6GB+128GB  移动联通电信全网通 双卡双待,4363831,2999.0,2999.00
守护宝,守护宝（上海中兴）L680 典雅红 经典直板大声大字大按键 移动联通2G 老人手机 学生备用功能机,3082078,188.0,188.00
天语（K-Touch）,天语（K-TOUCH）T91 移动联通2G 翻盖老人手机 超长待机 双卡双待 按键功能机 金色,5397451,189.0,199.00
努比亚（nubia）,努比亚 nubia Z18mini 全面屏手机 6GB+64GB 青瓷蓝 移动联通电信4G手机 双卡双待,7208483,1799.0,1799.00
努比亚（nubia）,努比亚（nubia） V18 全面屏 长续航手机 4GB+64GB 太空金 移动联通电信全网通4G手机 双卡双待,7225112,1299.0,1299.00
三星（SAMSUNG）,三星 Galaxy A9 Star（SM-G8850）4GB+64GB版 极夜黑 移动联通电信4G手机 双卡双待,7381706,2999.0,2999.00
三星（SAMSUNG）,三星 Galaxy S8+（SM-G9550）6GB+128GB 谜夜黑 移动联通电信4G 游戏手机 双卡双待,4938578,5399.0,5299.00
三星（SAMSUNG）,三星 Galaxy S9+（SM-G9650/DS）6GB+128GB 夕雾紫 移动联通电信4G 游戏手机 双卡双待,6405874,6899.0,6999.00
360,【只换不修套装】360手机 N7 全网通 4GB+32GB 石墨黑 移动联通电信4G手机 双卡双待 全面屏 游戏手机,7693187,1349.0,1349.00
三星（SAMSUNG）,三星 Galaxy Note9（SM-N9600）6GB+128GB 玄镜铜 移动联通电信4G手机 双卡双待,8848279,None,6999.00
联想（Lenovo）,【尊享版】联想 Z5 6GB+64GB 6.2英寸全面屏双摄 全网通4G手机 双卡双待 卡侬蓝,8413665,1599.0,1499.00
360,【保护套装】360手机 N7 全网通 6GB+64GB 石墨黑 移动联通电信4G手机 双卡双待 全面屏 游戏手机,7362043,1749.0,1749.00
小米（MI）,小米MIX2 标准高透膜,5438537,None,39.00
360,【只换不修套装】360手机 N7 全网通 6GB+64GB 石墨黑色 移动联通电信4G手机 双卡双待 全面屏 游戏手机,7129386,1749.0,1749.00
OPPO,【整单】OPPO R11s 全面屏双摄拍照手机 全网通4G+64G 双卡双待手机 香槟色,6099294,2999.0,2999.00
OPPO,OPPO A1 全面屏拍照手机 3GB+32GB 香槟色 全网通 移动联通电信4G 双卡双待手机,7336427,999.0,1099.00
360,【碎屏险套装】360手机 N6 Pro 全网通 6GB+64GB 深海蓝色 移动联通电信4G手机 双卡双待 全面屏 游戏手机,6773653,1749.0,1749.00
360,【保护套装】360手机 N7 全网通 6GB+64GB 石墨黑色 移动联通电信4G手机 双卡双待 全面屏 游戏手机,7129370,1749.0,1749.00
360,【音乐套装】360手机 N6 Pro 全网通 6GB+64GB 深海蓝色 移动联通电信4G手机 双卡双待 全面屏 游戏手机,6560300,1799.0,1799.00
小辣椒,小辣椒 G108 TV版 移动/联通/2G绿色 电霸三防老人手机 双卡双待,5521189,158.0,158.00
小辣椒,小辣椒 G108 TV版 移动/联通/2G红色 电霸三防老人手机 双卡双待,5521173,158.0,158.00
